game,team,player,game_id,player_id,reason,status
2023-05-21 FC Dallas-Houston Dynamo FC,Houston Dynamo FC,Tate Schmitt,1701838,371299,injured,Out
2023-05-21 FC Dallas-Houston Dynamo FC,Houston Dynamo FC,Teenage Hadebe,1701838,332944,injured,Out
2023-05-21 Los Angeles FC-San Jose Earthquakes,Los Angeles FC,Giorgio Chiellini,1701839,9991,injured,Out
2023-05-21 Los Angeles FC-San Jose Earthquakes,Los Angeles FC,Jesús Murillo,1701839,403927,injured,Out
2023-05-21 Los Angeles FC-San Jose Earthquakes,Los Angeles FC,Kellyn Acosta,1701839,126909,injured doubtful,Doubtful
2023-05-21 Los Angeles FC-San Jose Earthquakes,Los Angeles FC,Maxime Crépeau,1701839,137263,injured,Out
2023-05-21 Los Angeles FC-San Jose Earthquakes,Los Angeles FC,Tony Leone,1701839,399744,injured,Out
2023-05-21 Los Angeles FC-San Jose Earthquakes,San Jose Earthquakes,Carlos Akapo,1701839,139639,injured doubtful,Doubtful
2023-05-21 Los Angeles FC-San Jose Earthquakes,San Jose Earthquakes,Nathan,1701839,240917,injured,Out
2023-05-21 Portland Timbers-Minnesota United,Minnesota United,Bakaye Dibassy,1701840,248278,injured,Out
2023-05-21 Portland Timbers-Minnesota United,Minnesota United,Mikael Marques,1701840,407883,injured,Out
2023-05-21 Portland Timbers-Minnesota United,Minnesota United,Ryen Jiba,1701840,471103,injured,Out
2023-05-21 Portland Timbers-Minnesota United,Portland Timbers,David Ayala,1701840,389242,injured,Out
2023-05-21 Portland Timbers-Minnesota United,Portland Timbers,Eryk Williamson,1701840,358518,injured,Out
2023-05-21 Portland Timbers-Minnesota United,Portland Timbers,Felipe Mora,1701840,393150,injured,Out
2023-05-21 Portland Timbers-Minnesota United,Portland Timbers,Pablo Bonilla,1701840,396241,injured,Out
2023-05-21 Portland Timbers-Minnesota United,Portland Timbers,Tega Ikoba,1701840,437748,injured,Out
2023-05-21 St. Louis City-Sporting Kansas City,Sporting Kansas City,Kayden Pierre,1701837,419819,injured doubtful,Doubtful
2023-05-21 St. Louis City-Sporting Kansas City,Sporting Kansas City,Khiry Shelton,1701837,271559,injured,Out
2023-05-21 St. Louis City-Sporting Kansas City,Sporting Kansas City,Kortne Ford,1701837,333995,injured doubtful,Doubtful
2023-05-21 St. Louis City-Sporting Kansas City,Sporting Kansas City,Tim Melia,1701837,85011,injured,Out
2023-05-21 St. Louis City-Sporting Kansas City,Sporting Kansas City,William Agada,1701837,442600,injured,Out
2023-05-21 St. Louis City-Sporting Kansas City,St. Louis City,Joakim Nilsson,1701837,320565,injured,Out
2023-05-21 St. Louis City-Sporting Kansas City,St. Louis City,João Klauss,1701837,383808,injured doubtful,Doubtful
2023-05-21 St. Louis City-Sporting Kansas City,St. Louis City,Rasmus Alm,1701837,469664,injured,Out
2023-05-21 Vancouver Whitecaps-Seattle Sounders FC,Seattle Sounders FC,Cristian Roldan,1701877,271592,injured doubtful,Doubtful
2023-05-21 Vancouver Whitecaps-Seattle Sounders FC,Seattle Sounders FC,Jacob Castro,1701877,468751,injured,Out
2023-05-21 Vancouver Whitecaps-Seattle Sounders FC,Seattle Sounders FC,Kelyn Rowe,1701877,111954,injured,Out
2023-05-21 Vancouver Whitecaps-Seattle Sounders FC,Seattle Sounders FC,Raúl Ruidíaz,1701877,85915,injured,Out
2023-05-27 CF Montreal-Inter Miami CF,CF Montreal,Mason Toye,1702061,354266,injured,Out
2023-05-27 CF Montreal-Inter Miami CF,CF Montreal,Samuel Piette,1702061,117112,injured,Out
2023-05-27 CF Montreal-Inter Miami CF,Inter Miami CF,Gregore,1702061,355710,injured,Out
2023-05-27 CF Montreal-Inter Miami CF,Inter Miami CF,Jean Mota,1702061,110601,injured,Out
2023-05-27 CF Montreal-Inter Miami CF,Inter Miami CF,Robbie Robinson,1702061,393147,injured,Out
2023-05-27 CF Montreal-Inter Miami CF,Inter Miami CF,Rodolfo Pizarro,1702061,142040,injured,Out
2023-05-27 New England Revolution-Chicago Fire FC,Chicago Fire FC,Carlos Terán,1701878,404383,injured,Out
2023-05-27 New England Revolution-Chicago Fire FC,Chicago Fire FC,Federico Navarro,1701878,365995,suspended,Out
2023-05-27 New England Revolution-Chicago Fire FC,Chicago Fire FC,Jonathan Dean,1701878,471104,injured,Out
2023-05-27 New England Revolution-Chicago Fire FC,New England Revolution,Carles Gil,1701878,116164,injured,Out
2023-05-27 New England Revolution-Chicago Fire FC,New England Revolution,Dylan Borrero,1701878,402907,injured,Out
